Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-25,205.84896243372904,206.21180450092265,200.9708333404203,204.27667236328125,30412482,0.0,0.0
2022-03-28,204.80078926430573,208.02599270887956,203.63165269622195,207.260009765625,25876007,0.0,0.0
2022-03-29,207.26000492886845,207.62283423882658,204.5992012887139,205.28456115722656,18820674,0.0,0.0
2022-03-30,205.6877242074944,206.7359134340454,200.4870768279917,200.9305419921875,18281803,0.0,0.0
2022-03-31,201.25305164629907,205.08299184798207,201.1724285889963,202.09967041015625,26644916,0.0,0.0
2022-04-01,201.57555517616808,205.88927174773397,200.6080018947724,204.23635864257812,14856664,0.0,0.0
2022-04-04,204.07511695312473,207.94536873581413,202.4625152379283,205.9699249267578,16520039,0.0,0.0
2022-04-05,206.45370263199385,211.13026168398704,205.68771968830882,209.19512939453125,28230046,0.0,0.0
2022-04-06,207.62283304780362,212.33970348940832,207.46157415796623,209.31607055664062,20352716,0.0,0.0
2022-04-07,208.02600077450953,211.41247602194014,206.2521400889204,206.9375,16679649,0.0,0.0
2022-04-08,208.02598973458663,216.77437088247606,206.4133880353562,215.92776489257812,39283623,0.0,0.0
2022-04-11,216.6937449553715,220.24146609129272,214.47641924542074,215.6858673095703,47924937,0.0,0.0
2022-04-12,215.2020723065873,216.61311630671662,212.1381279200194,213.5088348388672,24460888,0.0,0.0
2022-04-13,213.9119891605937,218.18538159443972,212.58159376450095,217.33877563476562,22239115,0.0,0.0
2022-04-18,216.08901947983708,219.71738941664793,215.48430819307558,217.78225708007812,25339139,0.0,0.0
2022-04-19,219.31421740068245,219.71738380228194,208.67104092963092,210.88836669921875,24280577,0.0,0.0
2022-04-20,211.9768874164656,214.03295436155142,207.66317031863906,209.27577209472656,25454589,0.0,0.0
2022-04-21,209.3967080979197,213.2266355111114,209.31607226382857,209.96112060546875,24313956,0.0,0.0
2022-04-22,209.6385849089521,212.05749377102563,208.46944839397293,210.52552795410156,16274820,0.0,0.0
2022-04-25,208.67102874228564,208.83228762728925,203.59131636804125,205.80865478515625,25140992,0.0,0.0
2022-04-26,206.89715627408512,210.2029953723481,206.61495002995184,208.79197692871094,21327644,0.0,0.0
2022-04-27,206.5746440784646,208.42914047896247,206.2118147702311,207.62283325195312,17219401,0.0,0.0
2022-04-28,209.23544407946432,212.62190626474379,208.14693061957095,210.52552795410156,28999835,0.0,0.0
2022-04-29,212.0575104779033,212.0575104779033,208.4291532874488,209.27577209472656,21206335,0.0,0.0
2022-05-02,208.02597850347055,213.26694971430175,207.25999561252246,212.17843627929688,19696250,0.0,0.0
2022-05-04,212.8637826547382,214.51669568899095,208.50975474414105,209.43699645996094,26951488,0.0,0.0
2022-05-05,211.25120763591215,213.83137548657163,209.9611237105824,211.29151916503906,18623544,0.0,0.0
2022-05-06,208.83229041541125,215.5649160336017,208.7516545833183,215.00050354003906,35818441,0.0,0.0
2022-05-09,214.5973773569641,214.5973773569641,210.08207710029316,212.01719665527344,22228031,0.0,0.0
2022-05-10,211.2511811445572,215.12143243520853,208.9128955389151,209.43699645996094,18727774,0.0,0.0
2022-05-11,208.83229497675688,211.41246278167694,202.98659949875966,206.1311798095703,18012072,0.0,0.0
2022-05-12,205.60707357429612,206.73589855721096,200.89021600572949,203.91384887695312,20816708,0.0,0.0
2022-05-13,205.56677094000975,210.3239530187892,205.20394162382166,208.50978088378906,12380764,0.0,0.0
2022-05-16,209.59829479661943,209.59829479661943,203.99449359145518,204.8814239501953,8502159,0.0,0.0
2022-05-17,205.6070685403372,214.0732429278886,205.44580965773028,213.42820739746094,18483427,0.0,0.0
2022-05-18,214.47640917210526,215.92775189173136,212.1784349594968,215.12144470214844,20978307,0.0,0.0
2022-05-19,211.73497599544325,225.1599029308869,211.73497599544325,222.25721740722656,81302807,0.0,0.0
2022-05-20,223.3457116098055,227.65944101962165,223.3457116098055,225.76463317871094,33617466,0.0,0.0
2022-05-23,225.76464837799926,226.1274904708716,220.16084753074523,221.32997131347656,22535903,0.0,0.0
2022-05-24,221.7331133082493,221.7331133082493,217.70160308642866,218.386962890625,16146766,0.0,0.0
2022-05-25,220.0802122983805,220.84619519381042,218.10475582694733,219.8786163330078,15877459,0.0,0.0
2022-05-26,221.56418425757377,221.56418425757377,217.929962440469,220.28396606445312,19129574,6.25,0.0
2022-05-27,222.18364265327773,223.58778318265777,218.9210970032313,222.34884643554688,13986762,0.0,0.0
2022-05-30,223.4225742982746,223.835570655958,221.02728966132824,222.22494506835938,12274291,0.0,0.0
2022-05-31,222.22496787513762,226.7264375429228,220.03616810384014,223.54649353027344,24102167,0.0,0.0
2022-06-01,223.5464882961431,226.39605082828868,223.17479939791943,224.53765869140625,15265925,0.0,0.0
2022-06-02,223.58777115429237,226.6851259439993,221.23376790201527,225.9004669189453,14789457,0.0,0.0
2022-06-03,227.13939532749225,227.7175692475997,224.33111452208075,225.2396697998047,12968807,0.0,0.0
2022-06-06,224.9919394421526,227.80019452013295,222.7618321997438,226.97422790527344,11345943,0.0,0.0
2022-06-07,225.65269149342043,227.13942085836277,224.86803240874488,226.23086547851562,11245578,0.0,0.0
2022-06-08,226.2721398858574,226.64382876002753,219.87094493154248,221.27508544921875,14915091,0.0,0.0
2022-06-09,221.1925041323462,224.41375546325983,219.4992765736481,223.71168518066406,10239939,0.0,0.0
2022-06-10,222.22497420502103,223.83560000379418,221.97718159334525,223.13352966308594,8693455,0.0,0.0
2022-06-13,220.0361484176604,222.26622930546105,217.22786738607,218.59071350097656,11519902,0.0,0.0
2022-06-14,217.39304674935156,220.90338476735002,217.26916355314145,219.25146484375,7708043,0.0,0.0
2022-06-15,219.70576319369067,220.77949612937883,217.26917107835615,217.55825805664062,5254329,0.0,0.0
2022-06-16,220.53167689151283,221.27505453599954,214.33698098446365,215.328125,14843837,0.0,0.0
2022-06-17,213.92404460226564,218.17774780469682,213.552355698647,217.47567749023438,17296080,0.0,0.0
2022-06-20,217.47566820974785,219.82967165509365,215.86504253991671,218.13644409179688,17738981,0.0,0.0
2022-06-21,218.879784482297,223.7116609554345,218.13641987785715,222.927001953125,14417711,0.0,0.0
2022-06-22,220.5317061546247,223.2573983689782,218.797197353,219.12757873535156,11756920,0.0,0.0
2022-06-23,219.2927703857422,220.73821838910845,216.73229502848073,219.2927703857422,9416459,0.0,0.0
2022-06-24,219.78836159028685,221.64677983019354,219.04499691203588,219.5818634033203,7283228,0.0,0.0
2022-06-27,220.5317152505209,223.54648148235842,220.1187450498274,222.9683074951172,8487729,0.0,0.0
2022-06-28,222.10106637254168,224.86804009745464,221.81196628155058,224.53765869140625,11673046,0.0,0.0
